RecordNo,Województwo,Area,Company,Recommendation,Score,Wiek,Wykształcenie,Funkcja,detrac,neutral,promotor,total
2316,podkarpackie,5-25 Ha,Jablka,9,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
2316,podkarpackie,5-25 Ha,Truskawki,7,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
2316,podkarpackie,5-25 Ha,Sliwki,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2316,podkarpackie,5-25 Ha,Gruszki,2,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2316,podkarpackie,5-25 Ha,Wisnie,7,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
2316,podkarpackie,5-25 Ha,Borowki,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
2316,podkarpackie,5-25 Ha,Porzeczki,7,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
2316,podkarpackie,5-25 Ha,Maliny,NA,NA,50+,Średnie ogólne,Właściciel,NA,NA,NA,1
2316,podkarpackie,5-25 Ha,Aronia,10,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
2316,podkarpackie,5-25 Ha,Jagody,4,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2326,podkarpackie,100-250 Ha,Jablka,3,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2326,podkarpackie,100-250 Ha,Truskawki,1,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2326,podkarpackie,100-250 Ha,Sliwki,3,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2326,podkarpackie,100-250 Ha,Gruszki,10,Promotor,50+,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2326,podkarpackie,100-250 Ha,Wisnie,9,Promotor,50+,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2326,podkarpackie,100-250 Ha,Borowki,NA,NA,50+,Wyższe rolnicze,Agronom – ekspert,NA,NA,NA,1
2326,podkarpackie,100-250 Ha,Porzeczki,5,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2326,podkarpackie,100-250 Ha,Maliny,2,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2326,podkarpackie,100-250 Ha,Aronia,3,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2326,podkarpackie,100-250 Ha,Jagody,2,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2329,podkarpackie,NA,Jablka,5,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Truskawki,5,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Sliwki,6,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Gruszki,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
2329,podkarpackie,NA,Wisnie,5,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Borowki,6,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Porzeczki,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Maliny,5,Detractor,50+,Średnie ogólne,???,1,0,0,1
2329,podkarpackie,NA,Aronia,10,Promotor,50+,Średnie ogólne,???,0,0,1,1
2329,podkarpackie,NA,Jagody,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
2341,podlaskie,Więcej niż 250 Ha,Jablka,2,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2341,podlaskie,Więcej niż 250 Ha,Truskawki,8,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2341,podlaskie,Więcej niż 250 Ha,Sliwki,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2341,podlaskie,Więcej niż 250 Ha,Gruszki,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2341,podlaskie,Więcej niż 250 Ha,Wisnie,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2341,podlaskie,Więcej niż 250 Ha,Borowki,10,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
2341,podlaskie,Więcej niż 250 Ha,Porzeczki,5,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2341,podlaskie,Więcej niż 250 Ha,Maliny,10,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
2341,podlaskie,Więcej niż 250 Ha,Aronia,3,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2341,podlaskie,Więcej niż 250 Ha,Jagody,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2343,podlaskie,50-100 Ha,Jablka,NA,NA,40-49,Wyższe,Agronom – ekspert,NA,NA,NA,1
2343,podlaskie,50-100 Ha,Truskawki,4,Detractor,40-49,Wyższe,Agronom – ekspert,1,0,0,1
2343,podlaskie,50-100 Ha,Sliwki,3,Detractor,40-49,Wyższe,Agronom – ekspert,1,0,0,1
2343,podlaskie,50-100 Ha,Gruszki,NA,NA,40-49,Wyższe,Agronom – ekspert,NA,NA,NA,1
2343,podlaskie,50-100 Ha,Wisnie,9,Promotor,40-49,Wyższe,Agronom – ekspert,0,0,1,1
2343,podlaskie,50-100 Ha,Borowki,3,Detractor,40-49,Wyższe,Agronom – ekspert,1,0,0,1
2343,podlaskie,50-100 Ha,Porzeczki,10,Promotor,40-49,Wyższe,Agronom – ekspert,0,0,1,1
2343,podlaskie,50-100 Ha,Maliny,1,Detractor,40-49,Wyższe,Agronom – ekspert,1,0,0,1
2343,podlaskie,50-100 Ha,Aronia,7,Neutral,40-49,Wyższe,Agronom – ekspert,0,1,0,1
2343,podlaskie,50-100 Ha,Jagody,1,Detractor,40-49,Wyższe,Agronom – ekspert,1,0,0,1
2355,podlaskie,50-100 Ha,Jablka,10,Promotor,50+,Wyższe rolnicze,???,0,0,1,1
2355,podlaskie,50-100 Ha,Truskawki,2,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2355,podlaskie,50-100 Ha,Sliwki,7,Neutral,50+,Wyższe rolnicze,???,0,1,0,1
2355,podlaskie,50-100 Ha,Gruszki,5,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2355,podlaskie,50-100 Ha,Wisnie,10,Promotor,50+,Wyższe rolnicze,???,0,0,1,1
2355,podlaskie,50-100 Ha,Borowki,6,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2355,podlaskie,50-100 Ha,Porzeczki,10,Promotor,50+,Wyższe rolnicze,???,0,0,1,1
2355,podlaskie,50-100 Ha,Maliny,4,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2355,podlaskie,50-100 Ha,Aronia,1,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2355,podlaskie,50-100 Ha,Jagody,4,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2420,świętokrzyskie,50-100 Ha,Jablka,NA,NA,40-49,Średnie techniczne,Agronom – ekspert,NA,NA,NA,1
2420,świętokrzyskie,50-100 Ha,Truskawki,NA,NA,40-49,Średnie techniczne,Agronom – ekspert,NA,NA,NA,1
2420,świętokrzyskie,50-100 Ha,Sliwki,NA,NA,40-49,Średnie techniczne,Agronom – ekspert,NA,NA,NA,1
2420,świętokrzyskie,50-100 Ha,Gruszki,8,Neutral,40-49,Średnie techniczne,Agronom – ekspert,0,1,0,1
2420,świętokrzyskie,50-100 Ha,Wisnie,5,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
2420,świętokrzyskie,50-100 Ha,Borowki,7,Neutral,40-49,Średnie techniczne,Agronom – ekspert,0,1,0,1
2420,świętokrzyskie,50-100 Ha,Porzeczki,6,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
2420,świętokrzyskie,50-100 Ha,Maliny,6,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
2420,świętokrzyskie,50-100 Ha,Aronia,5,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
2420,świętokrzyskie,50-100 Ha,Jagody,8,Neutral,40-49,Średnie techniczne,Agronom – ekspert,0,1,0,1
2422,świętokrzyskie,25-50 Ha,Jablka,1,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
2422,świętokrzyskie,25-50 Ha,Truskawki,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
2422,świętokrzyskie,25-50 Ha,Sliwki,2,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
2422,świętokrzyskie,25-50 Ha,Gruszki,3,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
2422,świętokrzyskie,25-50 Ha,Wisnie,8,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
2422,świętokrzyskie,25-50 Ha,Borowki,NA,NA,50+,Średnie ogólne,Główny agronom,NA,NA,NA,1
2422,świętokrzyskie,25-50 Ha,Porzeczki,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
2422,świętokrzyskie,25-50 Ha,Maliny,NA,NA,50+,Średnie ogólne,Główny agronom,NA,NA,NA,1
2422,świętokrzyskie,25-50 Ha,Aronia,4,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
2422,świętokrzyskie,25-50 Ha,Jagody,3,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
2432,warmińsko-mazurskie,NA,Jablka,2,Detractor,50+,Wyższe rolnicze,Inne,1,0,0,1
2432,warmińsko-mazurskie,NA,Truskawki,9,Promotor,50+,Wyższe rolnicze,Inne,0,0,1,1
2432,warmińsko-mazurskie,NA,Sliwki,8,Neutral,50+,Wyższe rolnicze,Inne,0,1,0,1
2432,warmińsko-mazurskie,NA,Gruszki,1,Detractor,50+,Wyższe rolnicze,Inne,1,0,0,1
2432,warmińsko-mazurskie,NA,Wisnie,NA,NA,50+,Wyższe rolnicze,Inne,NA,NA,NA,1
2432,warmińsko-mazurskie,NA,Borowki,2,Detractor,50+,Wyższe rolnicze,Inne,1,0,0,1
2432,warmińsko-mazurskie,NA,Porzeczki,9,Promotor,50+,Wyższe rolnicze,Inne,0,0,1,1
2432,warmińsko-mazurskie,NA,Maliny,NA,NA,50+,Wyższe rolnicze,Inne,NA,NA,NA,1
2432,warmińsko-mazurskie,NA,Aronia,NA,NA,50+,Wyższe rolnicze,Inne,NA,NA,NA,1
2432,warmińsko-mazurskie,NA,Jagody,1,Detractor,50+,Wyższe rolnicze,Inne,1,0,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Jablka,3,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Truskawki,3,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Sliwki,NA,NA,30-39,Wyższe,Agronom – ekspert,NA,NA,NA,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Gruszki,9,Promotor,30-39,Wyższe,Agronom – ekspert,0,0,1,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Wisnie,8,Neutral,30-39,Wyższe,Agronom – ekspert,0,1,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Borowki,2,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Porzeczki,7,Neutral,30-39,Wyższe,Agronom – ekspert,0,1,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Maliny,5,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Aronia,5,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
2437,warmińsko-mazurskie,Więcej niż 250 Ha,Jagody,6,Detractor,30-39,Wyższe,Agronom – ekspert,1,0,0,1
2438,warmińsko-mazurskie,100-250 Ha,Jablka,2,Detractor,50+,Wyższe rolnicze,Główny agronom,1,0,0,1
2438,warmińsko-mazurskie,100-250 Ha,Truskawki,8,Neutral,50+,Wyższe rolnicze,Główny agronom,0,1,0,1
2438,warmińsko-mazurskie,100-250 Ha,Sliwki,NA,NA,50+,Wyższe rolnicze,Główny agronom,NA,NA,NA,1
2438,warmińsko-mazurskie,100-250 Ha,Gruszki,1,Detractor,50+,Wyższe rolnicze,Główny agronom,1,0,0,1
2438,warmińsko-mazurskie,100-250 Ha,Wisnie,7,Neutral,50+,Wyższe rolnicze,Główny agronom,0,1,0,1
2438,warmińsko-mazurskie,100-250 Ha,Borowki,NA,NA,50+,Wyższe rolnicze,Główny agronom,NA,NA,NA,1
2438,warmińsko-mazurskie,100-250 Ha,Porzeczki,3,Detractor,50+,Wyższe rolnicze,Główny agronom,1,0,0,1
2438,warmińsko-mazurskie,100-250 Ha,Maliny,10,Promotor,50+,Wyższe rolnicze,Główny agronom,0,0,1,1
2438,warmińsko-mazurskie,100-250 Ha,Aronia,4,Detractor,50+,Wyższe rolnicze,Główny agronom,1,0,0,1
2438,warmińsko-mazurskie,100-250 Ha,Jagody,9,Promotor,50+,Wyższe rolnicze,Główny agronom,0,0,1,1
2442,wielkopolskie,100-250 Ha,Jablka,7,Neutral,50+,Wyższe rolnicze,???,0,1,0,1
2442,wielkopolskie,100-250 Ha,Truskawki,7,Neutral,50+,Wyższe rolnicze,???,0,1,0,1
2442,wielkopolskie,100-250 Ha,Sliwki,5,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2442,wielkopolskie,100-250 Ha,Gruszki,3,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2442,wielkopolskie,100-250 Ha,Wisnie,7,Neutral,50+,Wyższe rolnicze,???,0,1,0,1
2442,wielkopolskie,100-250 Ha,Borowki,5,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2442,wielkopolskie,100-250 Ha,Porzeczki,7,Neutral,50+,Wyższe rolnicze,???,0,1,0,1
2442,wielkopolskie,100-250 Ha,Maliny,3,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2442,wielkopolskie,100-250 Ha,Aronia,9,Promotor,50+,Wyższe rolnicze,???,0,0,1,1
2442,wielkopolskie,100-250 Ha,Jagody,1,Detractor,50+,Wyższe rolnicze,???,1,0,0,1
2446,wielkopolskie,50-100 Ha,Jablka,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
2446,wielkopolskie,50-100 Ha,Truskawki,2,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2446,wielkopolskie,50-100 Ha,Sliwki,10,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
2446,wielkopolskie,50-100 Ha,Gruszki,5,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2446,wielkopolskie,50-100 Ha,Wisnie,10,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
2446,wielkopolskie,50-100 Ha,Borowki,5,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2446,wielkopolskie,50-100 Ha,Porzeczki,5,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2446,wielkopolskie,50-100 Ha,Maliny,4,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
2446,wielkopolskie,50-100 Ha,Aronia,7,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
2446,wielkopolskie,50-100 Ha,Jagody,NA,NA,50+,Średnie ogólne,Właściciel,NA,NA,NA,1
2452,wielkopolskie,Więcej niż 250 Ha,Jablka,1,Detractor,30-39,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2452,wielkopolskie,Więcej niż 250 Ha,Truskawki,2,Detractor,30-39,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2452,wielkopolskie,Więcej niż 250 Ha,Sliwki,9,Promotor,30-39,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2452,wielkopolskie,Więcej niż 250 Ha,Gruszki,9,Promotor,30-39,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2452,wielkopolskie,Więcej niż 250 Ha,Wisnie,NA,NA,30-39,Wyższe,Dyrektor / wicedyrektor,NA,NA,NA,1
2452,wielkopolskie,Więcej niż 250 Ha,Borowki,9,Promotor,30-39,Wyższe,Dyrektor / wicedyrektor,0,0,1,1
2452,wielkopolskie,Więcej niż 250 Ha,Porzeczki,3,Detractor,30-39,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2452,wielkopolskie,Więcej niż 250 Ha,Maliny,3,Detractor,30-39,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2452,wielkopolskie,Więcej niż 250 Ha,Aronia,6,Detractor,30-39,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2452,wielkopolskie,Więcej niż 250 Ha,Jagody,4,Detractor,30-39,Wyższe,Dyrektor / wicedyrektor,1,0,0,1
2457,wielkopolskie,5-25 Ha,Jablka,2,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2457,wielkopolskie,5-25 Ha,Truskawki,NA,NA,50+,Średnie techniczne,Dyrektor / wicedyrektor,NA,NA,NA,1
2457,wielkopolskie,5-25 Ha,Sliwki,NA,NA,50+,Średnie techniczne,Dyrektor / wicedyrektor,NA,NA,NA,1
2457,wielkopolskie,5-25 Ha,Gruszki,2,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2457,wielkopolskie,5-25 Ha,Wisnie,6,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2457,wielkopolskie,5-25 Ha,Borowki,10,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
2457,wielkopolskie,5-25 Ha,Porzeczki,2,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2457,wielkopolskie,5-25 Ha,Maliny,9,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
2457,wielkopolskie,5-25 Ha,Aronia,2,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2457,wielkopolskie,5-25 Ha,Jagody,4,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Jablka,4,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Truskawki,6,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Sliwki,3,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Gruszki,2,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Wisnie,9,Promotor,40-49,Wyższe rolnicze,Główny agronom,0,0,1,1
2479,wielkopolskie,Więcej niż 250 Ha,Borowki,NA,NA,40-49,Wyższe rolnicze,Główny agronom,NA,NA,NA,1
2479,wielkopolskie,Więcej niż 250 Ha,Porzeczki,5,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Maliny,5,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Aronia,2,Detractor,40-49,Wyższe rolnicze,Główny agronom,1,0,0,1
2479,wielkopolskie,Więcej niż 250 Ha,Jagody,9,Promotor,40-49,Wyższe rolnicze,Główny agronom,0,0,1,1
2484,wielkopolskie,50-100 Ha,Jablka,NA,NA,50+,Średnie techniczne,Agronom – ekspert,NA,NA,NA,1
2484,wielkopolskie,50-100 Ha,Truskawki,5,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2484,wielkopolskie,50-100 Ha,Sliwki,8,Neutral,50+,Średnie techniczne,Agronom – ekspert,0,1,0,1
2484,wielkopolskie,50-100 Ha,Gruszki,9,Promotor,50+,Średnie techniczne,Agronom – ekspert,0,0,1,1
2484,wielkopolskie,50-100 Ha,Wisnie,3,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2484,wielkopolskie,50-100 Ha,Borowki,1,Detractor,50+,Średnie techniczne,Agronom – ekspert,1,0,0,1
2484,wielkopolskie,50-100 Ha,Porzeczki,9,Promotor,50+,Średnie techniczne,Agronom – ekspert,0,0,1,1
2484,wielkopolskie,50-100 Ha,Maliny,8,Neutral,50+,Średnie techniczne,Agronom – ekspert,0,1,0,1
2484,wielkopolskie,50-100 Ha,Aronia,9,Promotor,50+,Średnie techniczne,Agronom – ekspert,0,0,1,1
2484,wielkopolskie,50-100 Ha,Jagody,7,Neutral,50+,Średnie techniczne,Agronom – ekspert,0,1,0,1
2489,wielkopolskie,25-50 Ha,Jablka,10,Promotor,50+,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2489,wielkopolskie,25-50 Ha,Truskawki,2,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2489,wielkopolskie,25-50 Ha,Sliwki,10,Promotor,50+,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2489,wielkopolskie,25-50 Ha,Gruszki,4,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2489,wielkopolskie,25-50 Ha,Wisnie,3,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2489,wielkopolskie,25-50 Ha,Borowki,6,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2489,wielkopolskie,25-50 Ha,Porzeczki,4,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2489,wielkopolskie,25-50 Ha,Maliny,5,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2489,wielkopolskie,25-50 Ha,Aronia,8,Neutral,50+,Wyższe rolnicze,Agronom – ekspert,0,1,0,1
2489,wielkopolskie,25-50 Ha,Jagody,7,Neutral,50+,Wyższe rolnicze,Agronom – ekspert,0,1,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Jablka,1,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Truskawki,6,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Sliwki,7,Neutral,50+,Wyższe rolnicze,Agronom – ekspert,0,1,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Gruszki,5,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Wisnie,8,Neutral,50+,Wyższe rolnicze,Agronom – ekspert,0,1,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Borowki,NA,NA,50+,Wyższe rolnicze,Agronom – ekspert,NA,NA,NA,1
2500,wielkopolskie,Więcej niż 250 Ha,Porzeczki,10,Promotor,50+,Wyższe rolnicze,Agronom – ekspert,0,0,1,1
2500,wielkopolskie,Więcej niż 250 Ha,Maliny,5,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Aronia,3,Detractor,50+,Wyższe rolnicze,Agronom – ekspert,1,0,0,1
2500,wielkopolskie,Więcej niż 250 Ha,Jagody,NA,NA,50+,Wyższe rolnicze,Agronom – ekspert,NA,NA,NA,1
2504,wielkopolskie,50-100 Ha,Jablka,5,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2504,wielkopolskie,50-100 Ha,Truskawki,10,Promotor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,0,0,1,1
2504,wielkopolskie,50-100 Ha,Sliwki,4,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2504,wielkopolskie,50-100 Ha,Gruszki,2,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2504,wielkopolskie,50-100 Ha,Wisnie,4,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2504,wielkopolskie,50-100 Ha,Borowki,7,Neutral,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,0,1,0,1
2504,wielkopolskie,50-100 Ha,Porzeczki,2,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2504,wielkopolskie,50-100 Ha,Maliny,8,Neutral,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,0,1,0,1
2504,wielkopolskie,50-100 Ha,Aronia,3,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2504,wielkopolskie,50-100 Ha,Jagody,2,Detractor,40-49,Wyższe rolnicze,Dyrektor / wicedyrektor,1,0,0,1
2509,wielkopolskie,25-50 Ha,Jablka,1,Detractor,40-49,Średnie techniczne,Właściciel,1,0,0,1
2509,wielkopolskie,25-50 Ha,Truskawki,6,Detractor,40-49,Średnie techniczne,Właściciel,1,0,0,1
2509,wielkopolskie,25-50 Ha,Sliwki,10,Promotor,40-49,Średnie techniczne,Właściciel,0,0,1,1
2509,wielkopolskie,25-50 Ha,Gruszki,NA,NA,40-49,Średnie techniczne,Właściciel,NA,NA,NA,1
2509,wielkopolskie,25-50 Ha,Wisnie,6,Detractor,40-49,Średnie techniczne,Właściciel,1,0,0,1
2509,wielkopolskie,25-50 Ha,Borowki,1,Detractor,40-49,Średnie techniczne,Właściciel,1,0,0,1
2509,wielkopolskie,25-50 Ha,Porzeczki,8,Neutral,40-49,Średnie techniczne,Właściciel,0,1,0,1
2509,wielkopolskie,25-50 Ha,Maliny,3,Detractor,40-49,Średnie techniczne,Właściciel,1,0,0,1
2509,wielkopolskie,25-50 Ha,Aronia,8,Neutral,40-49,Średnie techniczne,Właściciel,0,1,0,1
2509,wielkopolskie,25-50 Ha,Jagody,2,Detractor,40-49,Średnie techniczne,Właściciel,1,0,0,1
2520,wielkopolskie,5-25 Ha,Jablka,NA,NA,50+,Średnie techniczne,Właściciel,NA,NA,NA,1
2520,wielkopolskie,5-25 Ha,Truskawki,8,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2520,wielkopolskie,5-25 Ha,Sliwki,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2520,wielkopolskie,5-25 Ha,Gruszki,4,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2520,wielkopolskie,5-25 Ha,Wisnie,2,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2520,wielkopolskie,5-25 Ha,Borowki,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
2520,wielkopolskie,5-25 Ha,Porzeczki,10,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
2520,wielkopolskie,5-25 Ha,Maliny,NA,NA,50+,Średnie techniczne,Właściciel,NA,NA,NA,1
2520,wielkopolskie,5-25 Ha,Aronia,8,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2520,wielkopolskie,5-25 Ha,Jagody,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
2527,wielkopolskie,5-25 Ha,Jablka,6,Detractor,30-39,Średnie ogólne,Właściciel,1,0,0,1
2527,wielkopolskie,5-25 Ha,Truskawki,9,Promotor,30-39,Średnie ogólne,Właściciel,0,0,1,1
2527,wielkopolskie,5-25 Ha,Sliwki,9,Promotor,30-39,Średnie ogólne,Właściciel,0,0,1,1
2527,wielkopolskie,5-25 Ha,Gruszki,NA,NA,30-39,Średnie ogólne,Właściciel,NA,NA,NA,1
2527,wielkopolskie,5-25 Ha,Wisnie,8,Neutral,30-39,Średnie ogólne,Właściciel,0,1,0,1
2527,wielkopolskie,5-25 Ha,Borowki,8,Neutral,30-39,Średnie ogólne,Właściciel,0,1,0,1
2527,wielkopolskie,5-25 Ha,Porzeczki,3,Detractor,30-39,Średnie ogólne,Właściciel,1,0,0,1
